oshpd_id,FacilityName2,CountyName,system,year,LICENSED_BED_SIZE,HospitalOwnership,UrbanRuralDesi,TEACHINGDesignation,Category,Tot_ED_NmbVsts,EDStations,EDDXCount,LATITUDE,LONGITUDE,PrimaryCareShortageArea,MentalHealthShortageArea,Visits_Per_Station
106301337,Providence Mission Hospital – Laguna Beach,Orange,Providence St. Joseph Health,2022,150-199,Nonprofit,Urban,Non-Teaching,Active COVID-19,14981,20,816,33.49973910,-117.74225020,No,No,40.8
106301342,Providence St. Jude Medical Center,Orange,Providence St. Joseph Health,2022,300-499,Nonprofit,Urban,Non-Teaching,Active COVID-19,54818,36,3162,33.89349000,-117.92851000,No,No,87.83333333
106301357,Foothill Regional Medical Center,Orange,Alta Hospitals System,2022,150-199,Investor Owned,Urban,Non-Teaching,Active COVID-19,4326,8,195,33.73119000,-117.82903000,No,No,24.375
106301379,West Anaheim Medical Center,Orange,Prime Healthcare Services,2022,200-299,Investor Owned,Urban,Non-Teaching,Active COVID-19,25258,24,882,33.82482000,-117.99492000,Yes,No,36.75
106301566,Orange County Global Medical Center,Orange,"KPC Healthcare, Inc.",2022,200-299,Investor Owned,Urban,Non-Teaching,Active COVID-19,18818,19,342,33.75361000,-117.83398000,No,No,18
106304409,Kaiser Foundation Hospital – Orange County – Anaheim,Orange,Kaiser Foundation Hospitals,2022,200-299,Nonprofit,Urban,Non-Teaching,Active COVID-19,112366,72,7060,33.85442000,-117.84399000,No,No,98.05555556
106310791,Sutter Auburn Faith Hospital,Placer,Sutter Health,2022,50-99,Nonprofit,Urban,Non-Teaching,Active COVID-19,26503,14,1477,38.94432000,-121.09943000,No,Yes,105.5
106311000,Sutter Roseville Medical Center,Placer,Sutter Health,2022,300-499,Nonprofit,Urban,Non-Teaching,Active COVID-19,74403,69,4611,38.76515000,-121.24922000,No,No,66.82608696
106314024,Kaiser Foundation Hospital – Roseville,Placer,Kaiser Foundation Hospitals,2022,300-499,Nonprofit,Urban,Non-Teaching,Active COVID-19,125419,61,5757,38.74636000,-121.25107000,No,No,94.37704918
106320859,Eastern Plumas Hospital – Portola Campus,Plumas,N/A,2022,1-49,Government,Frontier,Non-Teaching,Active COVID-19,3461,3,125,39.80517000,-120.46259100,Yes,Yes,41.66666667
106321016,Seneca District Hospital,Plumas,N/A,2022,1-49,Government,Frontier,Non-Teaching,Active COVID-19,2710,2,96,40.30547000,-121.23396000,Yes,Yes,48
106331152,Corona Regional Medical Center – Main,Riverside,"Universal Health Services, Inc.",2022,150-199,Investor Owned,Urban,Non-Teaching,Active COVID-19,47050,30,1560,33.87333540,-117.56680150,No,Yes,52
106331164,Desert Regional Medical Center,Riverside,Tenet Healthcare Corporation,2022,300-499,Investor Owned,Urban,Non-Teaching,Active COVID-19,54944,29,1375,33.83932000,-116.54549000,No,Yes,47.4137931
106331194,Hemet Global Medical Center,Riverside,"KPC Healthcare, Inc.",2022,300-499,Investor Owned,Urban,Non-Teaching,Active COVID-19,39022,29,652,33.75113000,-116.95958000,Yes,Yes,22.48275862
106331216,John F. Kennedy Memorial Hospital,Riverside,Tenet Healthcare Corporation,2022,100-149,Investor Owned,Urban,Non-Teaching,Active COVID-19,48677,12,681,33.70677000,-116.23391000,No,Yes,56.75
106331288,Palo Verde Hospital,Riverside,N/A,2022,1-49,Government,Rural,Non-Teaching,Active COVID-19,8076,7,203,33.61315000,-114.59560000,Yes,Yes,29
106331293,Doctors Hospital of Riverside,Riverside,N/A,2022,150-199,Investor Owned,Urban,Non-Teaching,Active COVID-19,49275,41,1928,33.92573000,-117.43996000,No,Yes,47.02439024
106331326,San Gorgonio Memorial Hospital,Riverside,N/A,2022,50-99,Government,Urban,Non-Teaching,Active COVID-19,38597,28,1554,33.93174940,-116.94590310,No,Yes,55.5
106334018,Menifee Global Medical Center,Riverside,"KPC Healthcare, Inc.",2022,50-99,Investor Owned,Urban,Non-Teaching,Active COVID-19,15525,12,442,33.72146000,-117.15691000,Yes,No,36.83333333
106334025,Kaiser Foundation Hospital – Riverside,Riverside,Kaiser Foundation Hospitals,2022,200-299,Nonprofit,Urban,Non-Teaching,Active COVID-19,54533,41,3097,33.90630000,-117.47082000,No,Yes,75.53658537
106334048,Kaiser Foundation Hospital – Moreno Valley,Riverside,Kaiser Foundation Hospitals,2022,50-99,Nonprofit,Urban,Non-Teaching,Active COVID-19,50769,26,3171,33.89553000,-117.18677000,No,Yes,121.9615385
106334068,Southwest Healthcare System – Murrieta,Riverside,"Universal Health Services, Inc.",2022,100-149,Investor Owned,Urban,Non-Teaching,Active COVID-19,94786,53,3335,33.55788000,-117.18488000,No,Yes,62.9245283
106334564,Temecula Valley Hospital,Riverside,"Universal Health Services, Inc.",2022,100-149,Investor Owned,Urban,Non-Teaching,Active COVID-19,35415,21,1112,33.47959430,-117.10480180,No,No,52.95238095
106334589,Loma Linda University Medical Center – Murrieta,Riverside,Loma Linda University,2022,100-149,Nonprofit,Urban,Non-Teaching,Active COVID-19,47789,80,2394,33.61222630,-117.16244830,No,Yes,29.925
106340913,Kaiser Foundation Hospital – Sacramento,Sacramento,Kaiser Foundation Hospitals,2022,200-299,Nonprofit,Urban,Non-Teaching,Active COVID-19,100947,59,4504,38.60197000,-121.39232000,No,No,76.33898305
106341006,UC Davis Medical Center,Sacramento,University of California,2022,500+,Government,Urban,Teaching,Active COVID-19,65202,66,3212,38.55438000,-121.45738000,No,No,48.66666667
106341051,Sutter Medical Center – Sacramento,Sacramento,Sutter Health,2022,500+,Nonprofit,Urban,Non-Teaching,Active COVID-19,85084,50,4759,38.57045000,-121.47028000,No,No,95.18
106342344,Kaiser Foundation Hospital – South Sacramento,Sacramento,Kaiser Foundation Hospitals,2022,200-299,Nonprofit,Urban,Non-Teaching,Active COVID-19,109964,53,3221,38.47144000,-121.42409000,No,No,60.77358491
106350784,Hazel Hawkins Memorial Hospital,San Benito,N/A,2022,50-99,Government,Rural,Non-Teaching,Active COVID-19,21491,18,1559,36.83500000,-121.38609000,Yes,No,86.61111111
106361110,Bear Valley Community Hospital,San Bernardino,N/A,2022,1-49,Government,Rural,Non-Teaching,Active COVID-19,11640,7,499,34.24728000,-116.88988000,Yes,Yes,71.28571429
106361144,Chino Valley Medical Center,San Bernardino,Prime Healthcare Services,2022,100-149,Investor Owned,Urban,Non-Teaching,Active COVID-19,34420,15,1258,34.02626000,-117.68700000,No,No,83.86666667
106361166,Montclair Hospital Medical Center,San Bernardino,Prime Healthcare Services,2022,100-149,Investor Owned,Urban,Non-Teaching,Active COVID-19,23393,12,562,34.07774000,-117.69603000,No,Yes,46.83333333
106361223,Kaiser Foundation Hospital – Fontana,San Bernardino,Kaiser Foundation Hospitals,2022,300-499,Nonprofit,Urban,Non-Teaching,Active COVID-19,141171,92,7429,34.07250000,-117.43549000,Yes,No,80.75
106361246,Loma Linda University Medical Center,San Bernardino,Loma Linda University,2022,300-499,Nonprofit,Urban,Teaching,Active COVID-19,40403,40,1705,34.05164000,-117.26146000,No,No,42.625
106361266,Mountains Community Hospital,San Bernardino,N/A,2022,1-49,Government,Rural,Non-Teaching,Active COVID-19,8625,6,482,34.26583000,-117.16716000,Yes,Yes,80.33333333
106361318,San Antonio Regional Hospital,San Bernardino,N/A,2022,300-499,Nonprofit,Urban,Non-Teaching,Active COVID-19,77789,52,2379,34.10056000,-117.63828000,No,Yes,45.75
106361323,Community Hospital of San Bernardino,San Bernardino,Dignity Health,2022,300-499,Nonprofit,Urban,Non-Teaching,Active COVID-19,54577,18,1957,34.13138000,-117.32245000,No,Yes,108.7222222
106361343,St. Mary Medical Center – Apple Valley,San Bernardino,Providence St. Joseph Health,2022,200-299,Nonprofit,Urban,Non-Teaching,Active COVID-19,65213,43,2985,34.54053000,-117.26535000,No,Yes,69.41860465
106361370,Victor Valley Global Medical Center,San Bernardino,"KPC Healthcare, Inc.",2022,100-149,Investor Owned,Urban,Non-Teaching,Active COVID-19,29888,16,545,34.52817680,-117.29256220,Yes,Yes,34.0625
106362041,Hi-Desert Medical Center,San Bernardino,Tenet Healthcare Corporation,2022,150-199,Investor Owned,Rural,Non-Teaching,Active COVID-19,23888,16,651,34.13323000,-116.27654000,Yes,Yes,40.6875
106364144,Desert Valley Hospital,San Bernardino,Prime Healthcare Services,2022,100-149,Investor Owned,Urban,Non-Teaching,Active COVID-19,36593,18,774,34.47093000,-117.29778000,Yes,Yes,43
106364231,Arrowhead Regional Medical Center,San Bernardino,N/A,2022,300-499,Government,Urban,Teaching,Active COVID-19,57942,47,1788,34.07163215,-117.35277613,Yes,No,38.04255319
106364430,Barstow Community Hospital,San Bernardino,N/A,2022,1-49,Investor Owned,Rural,Non-Teaching,Active COVID-19,26608,16,1025,34.89352630,-117.01688410,Yes,Yes,64.0625
106370689,Sharp Coronado Hospital and Healthcare Center,San Diego,Sharp Healthcare,2022,50-99,Nonprofit,Urban,Non-Teaching,Active COVID-19,23959,15,1224,32.69427000,-117.16808000,No,Yes,81.6
106370694,Sharp Memorial Hospital,San Diego,Sharp Healthcare,2022,500+,Nonprofit,Urban,Non-Teaching,Active COVID-19,77303,62,3886,32.80016000,-117.15531000,No,No,62.67741935
106370714,Grossmont Hospital,San Diego,Sharp Healthcare,2022,500+,Nonprofit,Urban,Non-Teaching,Active COVID-19,87491,113,4289,32.77963000,-117.00924000,No,Yes,37.95575221
106370730,Kaiser Foundation Hospital – San Diego – Zion,San Diego,Kaiser Foundation Hospitals,2022,300-499,Nonprofit,Urban,Non-Teaching,Active COVID-19,115700,114,7675,32.79287000,-117.09447000,No,No,67.3245614
106370744,Scripps Mercy Hospital,San Diego,Scripps Health,2022,300-499,Nonprofit,Urban,Teaching,Active COVID-19,98291,78,3727,32.75128000,-117.16090000,No,No,47.78205128
106370759,Paradise Valley Hospital,San Diego,Prime Healthcare Services,2022,200-299,Investor Owned,Urban,Non-Teaching,Active COVID-19,17746,20,619,32.68632930,-117.08303820,Yes,Yes,30.95
106370771,Scripps Memorial Hospital – La Jolla,San Diego,Scripps Health,2022,300-499,Nonprofit,Urban,Non-Teaching,Active COVID-19,38053,47,1619,32.88506000,-117.22279000,No,No,34.44680851
106370780,Tri-City Medical Center,San Diego,N/A,2022,300-499,Government,Urban,Non-Teaching,Active COVID-19,43017,40,1827,33.18394000,-117.29027000,No,No,45.675
106370782,UC San Diego Health Hillcrest – Hillcrest Medical Center,San Diego,University of California,2022,300-499,Government,Urban,Teaching,Active COVID-19,58676,86,2317,32.75387000,-117.16498000,No,No,26.94186047
106370875,Sharp Chula Vista Medical Center,San Diego,Sharp Healthcare,2022,300-499,Nonprofit,Urban,Non-Teaching,Active COVID-19,63959,48,3743,32.61909000,-117.02488000,No,No,77.97916667
106370977,Palomar Medical Center Poway,San Diego,N/A,2022,200-299,Government,Urban,Non-Teaching,Active COVID-19,28128,8,1435,32.99563000,-117.05784000,No,No,179.375
106371394,Scripps Memorial Hospital – Encinitas,San Diego,Scripps Health,2022,150-199,Nonprofit,Urban,Non-Teaching,Active COVID-19,44558,38,1920,33.03630000,-117.28495000,No,No,50.52631579
106374382,Palomar Medical Center,San Diego,N/A,2022,200-299,Government,Urban,Non-Teaching,Active COVID-19,77978,72,3344,33.12158000,-117.11961000,No,Yes,46.44444444
106380857,Kaiser Foundation Hospital – San Francisco,San Francisco,Kaiser Foundation Hospitals,2022,200-299,Nonprofit,Urban,Teaching,Active COVID-19,33199,30,1259,37.78274000,-122.44289000,No,No,41.96666667
106380933,California Pacific Medical Center – Davies Campus Hospital,San Francisco,Sutter Health,2022,200-299,Nonprofit,Urban,Non-Teaching,Active COVID-19,10651,12,386,37.76910000,-122.43465000,No,No,32.16666667
106380939,Priscilla Chan & Mark Zuckerberg San Francisco General Hospital & Trauma Center,San Francisco,N/A,2022,300-499,Government,Urban,Teaching,Active COVID-19,42628,59,1170,37.75657000,-122.40637000,No,No,19.83050847
106380960,Saint Francis Memorial Hospital,San Francisco,Dignity Health,2022,200-299,Nonprofit,Urban,Non-Teaching,Active COVID-19,20710,19,590,37.78917000,-122.41695000,No,No,31.05263158
106380965,St. Mary's Medical Center,San Francisco,Dignity Health,2022,200-299,Nonprofit,Urban,Teaching,Active COVID-19,11039,12,389,37.77408000,-122.45441000,No,No,32.41666667
106384176,California Pacific Medical Center – Van Ness Campus,San Francisco,Sutter Health,2022,200-299,Nonprofit,Urban,Non-Teaching,Active COVID-19,26741,35,1457,37.78584000,-122.42175000,No,Yes,41.62857143
106384202,California Pacific Medical Center – Mission Bernal Campus,San Francisco,Sutter Health,2022,100-149,Nonprofit,Urban,Non-Teaching,Active COVID-19,18481,16,995,37.74804000,-122.42094000,No,No,62.1875
106390923,Adventist Health Lodi Memorial,San Joaquin,Adventist Health Systems,2022,150-199,Nonprofit,Urban,Non-Teaching,Active COVID-19,51227,28,3029,38.12146000,-121.28590000,No,Yes,108.1785714
106391010,San Joaquin General Hospital,San Joaquin,N/A,2022,150-199,Government,Urban,Non-Teaching,Active COVID-19,43446,26,1489,37.88594000,-121.28918000,Yes,Yes,57.26923077
106391056,Sutter Tracy Community Hospital,San Joaquin,Sutter Health,2022,50-99,Nonprofit,Urban,Non-Teaching,Active COVID-19,28908,14,1403,37.74366000,-121.43482000,No,Yes,100.2142857
106392287,Doctors Hospital of Manteca,San Joaquin,Tenet Healthcare Corporation,2022,50-99,Investor Owned,Urban,Non-Teaching,Active COVID-19,26643,11,1441,37.80111000,-121.19746000,No,Yes,131
106394009,Kaiser Foundation Hospital – Manteca,San Joaquin,Kaiser Foundation Hospitals,2022,50-99,Nonprofit,Urban,Non-Teaching,Active COVID-19,107498,47,5717,37.79736000,-121.24614000,No,Yes,121.6382979
106400466,Marian Regional Medical Center – Arroyo Grande,San Luis Obispo,Dignity Health,2022,50-99,Nonprofit,Rural,Non-Teaching,Active COVID-19,27109,18,1320,35.11369000,-120.59147000,No,Yes,73.33333333
106400480,French Hospital Medical Center,San Luis Obispo,Dignity Health,2022,50-99,Nonprofit,Rural,Non-Teaching,Active COVID-19,21644,22,994,35.27801000,-120.64977000,No,Yes,45.18181818
106400524,Tenet Health Central Coast Sierra Vista Regional Medical Center,San Luis Obispo,Tenet Healthcare Corporation,2022,150-199,Investor Owned,Rural,Non-Teaching,Active COVID-19,20637,11,832,35.29098600,-120.66630900,No,Yes,75.63636364
106400548,Tenet Health Central Coast Twin Cities Community Hospital,San Luis Obispo,Tenet Healthcare Corporation,2022,100-149,Investor Owned,Urban,Non-Teaching,Active COVID-19,27954,23,1275,35.55430000,-120.71967000,No,No,55.43478261
106410782,San Mateo Medical Center,San Mateo,N/A,2022,150-199,Government,Urban,Non-Teaching,Active COVID-19,33808,15,1693,37.53017000,-122.29951000,No,No,112.8666667
106410806,Kaiser Foundation Hospital – South San Francisco,San Mateo,Kaiser Foundation Hospitals,2022,100-149,Nonprofit,Urban,Non-Teaching,Active COVID-19,40921,19,1664,37.65806000,-122.43837000,No,No,87.57894737
106410817,AHMC Seton Medical Center,San Mateo,Verity Health System,2022,300-499,Investor Owned,Urban,Non-Teaching,Active COVID-19,13136,22,651,37.68172000,-122.47283000,No,No,29.59090909
106410828,AHMC Seton Medical Center Coastside,San Mateo,Verity Health System,2022,100-149,Investor Owned,Rural,Non-Teaching,Active COVID-19,1620,7,29,37.52439000,-122.50882000,No,No,4.142857143
106410852,Mills-Peninsula Medical Center,San Mateo,Sutter Health,2022,200-299,Nonprofit,Urban,Non-Teaching,Active COVID-19,40552,26,2084,37.59446920,-122.38324650,No,No,80.15384615
106410891,Sequoia Hospital,San Mateo,Dignity Health,2022,200-299,Nonprofit,Urban,Non-Teaching,Active COVID-19,16318,17,926,37.48129000,-122.25377000,No,No,54.47058824
106414139,Kaiser Foundation Hospital – Redwood City,San Mateo,Kaiser Foundation Hospitals,2022,150-199,Nonprofit,Urban,Non-Teaching,Active COVID-19,33387,24,1358,37.48967000,-122.22463000,No,No,56.58333333
106420483,Goleta Valley Cottage Hospital,Santa Barbara,N/A,2022,1-49,Nonprofit,Urban,Non-Teaching,Active COVID-19,22965,23,1470,34.43336000,-119.80929000,No,Yes,63.91304348
106420491,Lompoc Valley Medical Center,Santa Barbara,N/A,2022,50-99,Government,Rural,Non-Teaching,Active COVID-19,20131,10,770,34.63925200,-120.43964970,No,Yes,77
106420493,Marian Regional Medical Center,Santa Barbara,Dignity Health,2022,200-299,Nonprofit,Urban,Non-Teaching,Active COVID-19,49585,41,2072,34.95198000,-120.41338000,Yes,Yes,50.53658537
106420514,Santa Barbara Cottage Hospital,Santa Barbara,N/A,2022,300-499,Nonprofit,Urban,Non-Teaching,Active COVID-19,37875,40,1717,34.42948000,-119.72317000,No,No,42.925
106420522,Santa Ynez Valley Cottage Hospital,Santa Barbara,N/A,2022,1-49,Nonprofit,Rural,Non-Teaching,Active COVID-19,9382,8,426,34.60243000,-120.12721000,No,Yes,53.25
106430763,El Camino Health,Santa Clara,N/A,2022,300-499,Nonprofit,Urban,Non-Teaching,Active COVID-19,58812,40,3931,37.36779000,-122.07801000,No,No,98.275
106430779,Good Samaritan Hospital – San Jose,Santa Clara,HCA Healthcare Corporation,2022,300-499,Investor Owned,Urban,Non-Teaching,Active COVID-19,49478,35,2338,37.25116000,-121.94490000,No,No,66.8
106430837,O'Connor Hospital,Santa Clara,Verity Health System,2022,300-499,Government,Urban,Non-Teaching,Active COVID-19,52606,25,2003,37.32714000,-121.93727000,No,No,80.12
106430905,Stanford Health Care,Santa Clara,N/A,2022,200-299,Nonprofit,Urban,Teaching,Active COVID-19,71442,84,4966,37.43300000,-122.17588100,No,No,59.11904762
106431506,Kaiser Foundation Hospital – San Jose,Santa Clara,Kaiser Foundation Hospitals,2022,200-299,Nonprofit,Urban,Non-Teaching,Active COVID-19,71282,36,2951,37.23924000,-121.80269000,No,No,81.97222222
106434138,St. Louise Regional Hospital,Santa Clara,Verity Health System,2022,50-99,Government,Rural,Non-Teaching,Active COVID-19,35422,8,1744,37.03731000,-121.57411000,No,No,218
106434153,Kaiser Foundation Hospital – Santa Clara,Santa Clara,Kaiser Foundation Hospitals,2022,300-499,Nonprofit,Urban,Non-Teaching,Active COVID-19,72224,30,2974,37.33459700,-121.99577400,No,No,99.13333333
106444013,Watsonville Community Hospital,Santa Cruz,N/A,2022,100-149,Nonprofit,Urban,Non-Teaching,Active COVID-19,28994,12,1152,36.92839000,-121.79173000,Yes,No,96
106450936,Mayers Memorial Hospital,Shasta,N/A,2022,100-149,Government,Frontier,Non-Teaching,Active COVID-19,4154,6,210,41.02423000,-121.42442000,Yes,Yes,35
106450940,Shasta Regional Medical Center,Shasta,Prime Healthcare Services,2022,200-299,Investor Owned,Urban,Non-Teaching,Active COVID-19,24170,27,801,40.58562000,-122.38773100,No,Yes,29.66666667
106450949,Mercy Medical Center – Redding,Shasta,Dignity Health,2022,200-299,Nonprofit,Urban,Non-Teaching,Active COVID-19,43794,26,2280,40.57204000,-122.39742000,No,Yes,87.69230769
106470871,Mercy Medical Center Mt. Shasta,Siskiyou,Dignity Health,2022,1-49,Nonprofit,Rural,Non-Teaching,Active COVID-19,10147,11,430,41.31894000,-122.32309000,Yes,Yes,39.09090909
106474007,Fairchild Medical Center,Siskiyou,N/A,2022,1-49,Nonprofit,Rural,Non-Teaching,Active COVID-19,9916,7,537,41.71949000,-122.64580100,Yes,Yes,76.71428571
106480989,Kaiser Foundation Hospital & Rehab Center – Vallejo,Solano,Kaiser Foundation Hospitals,2022,200-299,Nonprofit,Urban,Non-Teaching,Active COVID-19,59579,51,2252,38.12839000,-122.24761000,No,No,44.15686275
106481094,Sutter Solano Medical Center,Solano,Sutter Health,2022,100-149,Nonprofit,Urban,Non-Teaching,Active COVID-19,25013,13,913,38.13109000,-122.23852000,No,No,70.23076923
106481357,NorthBay Medical Center,Solano,N/A,2022,150-199,Nonprofit,Urban,Non-Teaching,Active COVID-19,60524,45,2534,38.26097000,-122.05076000,No,No,56.31111111
106484044,Kaiser Foundation Hospital – Vacaville,Solano,Kaiser Foundation Hospitals,2022,100-149,Nonprofit,Urban,Non-Teaching,Active COVID-19,52521,27,2127,38.38949680,-121.93731770,No,No,78.77777778
106490964,Healdsburg Hospital,Sonoma,N/A,2022,1-49,Investor Owned,Rural,Non-Teaching,Active COVID-19,8867,9,250,38.62764000,-122.86385000,No,No,27.77777778
106491001,Petaluma Valley Hospital,Sonoma,Providence St. Joseph Health,2022,50-99,Investor Owned,Urban,Non-Teaching,Active COVID-19,17337,15,630,38.25323000,-122.63302000,No,No,42
106491064,Providence Santa Rosa Memorial Hospital – Montgomery,Sonoma,Providence St. Joseph Health,2022,200-299,Investor Owned,Urban,Non-Teaching,Active COVID-19,34075,33,1160,38.44290000,-122.70149000,No,Yes,35.15151515
106491076,Sonoma Valley Hospital,Sonoma,N/A,2022,50-99,Government,Urban,Non-Teaching,Active COVID-19,8730,8,278,38.28841000,-122.46524000,Yes,No,34.75
106494019,Kaiser Foundation Hospital – Santa Rosa,Sonoma,Kaiser Foundation Hospitals,2022,150-199,Nonprofit,Urban,Teaching,Active COVID-19,56133,30,1992,38.47087000,-122.73119000,No,Yes,66.4
